trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_delay_type,mfe_pips,mae_pips,rejection_confirmed,divergence_present,inside_ir,quality_markers,sl_source,tp_source,distance_to_ir_boundary_pips,distance_to_midpoint_pips,distance_to_pivot_pips,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
1,2025-07-23 18:30:00+00:00,2025-07-23 18:25:00+00:00,5,2025-07-23 19:39:00+00:00,long,146.41799310994494,146.5313557909605,146.43799310994495,146.95633333333333,tp1_then_trailing_stop,9.652509050778235,271.2921316908125,3,411800,7.968750000000366,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,immediate,15.58500120680435,4.888329486169596,False,False,False,,pivot,pivot,0.0,0.0,55.63333333333276,2025-07-24,69.0,100000.0,100271.29213169082,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.95633333333333,147.58434133333333,147.97232533333332,146.32832533333334,145.94034133333335,146.6358608409829,146.52864000000002,146.42141915901715,146.4605152,bearish,34.71074380165186,0.12750000000000586
2,2025-09-02 17:58:00+00:00,2025-09-02 17:57:00+00:00,1,2025-09-02 18:48:00+00:00,short,148.36692357788982,148.48692357788983,148.48692357788983,147.12,sl,-12.000000000000455,-1127.1392521794262,4,1394712,6.7991071428568715,12.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,0.0,14.146915322498899,False,False,False,,pivot,pivot,0.0,0.0,128.0000000000001,2025-09-03,50.0,100271.29213169082,99144.15287951138,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.12,147.346144,147.48585599999998,146.893856,146.75414400000003,148.40104772356932,148.2956,148.1901522764307,148.422,bearish,68.14159292034961,0.10878571428570995
3,2025-09-10 19:25:00+00:00,2025-09-10 19:24:00+00:00,1,2025-09-10 22:00:00+00:00,short,147.3754032583339,147.40546458219762,147.5754032583339,147.07366666666667,session_close,-3.006132386371973,-83.80659950559433,3,410945,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,immediate,0.0,10.186468229795764,False,False,False,,pivot,pivot,0.0,0.0,31.833333333332803,2025-09-11,155.0,99144.15287951138,99060.34628000579,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.07366666666667,147.54161666666667,147.8307166666667,146.60571666666667,146.31661666666665,147.39179590212223,147.3264,147.2610040978778,147.415,bearish,66.15969581749168,0.07078571428570715
4,2025-09-10 19:36:00+00:00,2025-09-10 19:28:00+00:00,8,2025-09-10 22:00:00+00:00,short,147.43163705300438,147.40546458219762,147.63163705300437,147.07366666666667,session_close,2.617247080675611,72.99291870959917,3,411102,6.0,20.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,immediate,4.123201450593683,4.56308876274818,False,False,False,,pivot,pivot,0.0,0.0,32.433333333332826,2025-09-11,144.0,99060.34628000579,99133.33919871539,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.07366666666667,147.54161666666667,147.8307166666667,146.60571666666667,146.31661666666665,147.39885155551684,147.32916,147.25946844448316,147.41070083583998,bearish,65.9090909090838,0.07078571428570715
5,2025-09-24 18:47:00+00:00,2025-09-24 18:45:00+00:00,2,2025-09-24 22:00:00+00:00,short,148.82083811802053,148.82828441016514,148.94083811802054,147.66133333333335,session_close,-0.7446292144607014,-34.60021594217483,4,691551,6.0,12.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,immediate,2.66441909399191,10.601050324780203,False,False,False,,pivot,pivot,0.0,0.0,116.26666666666665,2025-09-25,193.0,99133.33919871539,99098.73898277321,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.66133333333335,147.83972733333334,147.94993933333336,147.48293933333335,147.37272733333333,148.81426107181986,148.76112,148.70797892818015,148.77641559999998,bullish,67.60000000000446,0.053428571428568716
6,2025-10-01 18:35:00+00:00,2025-10-01 18:33:00+00:00,2,2025-10-01 19:36:00+00:00,long,147.04518492307147,147.10194875040654,147.06518492307148,148.12366666666668,tp1_then_trailing_stop,6.077030652467385,172.30524608783435,4,417098,6.477678571428162,19.65182564048291,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,10.526382733505102,3.0365246760339915,False,False,False,,pivot,pivot,0.0,0.0,108.56666666666683,2025-10-02,61.0,99098.73898277321,99271.04422886105,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.12366666666668,148.58015666666668,148.8621766666667,147.66717666666668,147.38515666666666,147.2615281176264,147.15456,147.0475918823736,147.025,bullish,33.670033670035224,0.10364285714285058
7,2025-10-14 19:45:00+00:00,2025-10-14 19:43:00+00:00,2,2025-10-14 19:54:00+00:00,long,151.64662777380096,151.66662777380097,151.66662777380097,152.14133333333334,tp1_then_be_stop,3.999997638148319,223.2857838877163,5,846793,6.0,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,immediate,6.682110967901167,1.724143816625201,False,False,False,,pivot,pivot,0.0,0.0,48.833333333334394,2025-10-15,9.0,99271.04422886105,99494.33001274876,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.14133333333334,152.41942933333334,152.59123733333334,151.86323733333333,151.69142933333333,151.8175745471097,151.75096,151.68434545289028,151.606,bullish,26.43171806167456,0.09421428571428489
8,2025-10-15 17:12:00+00:00,2025-10-15 17:11:00+00:00,1,2025-10-15 17:33:00+00:00,long,151.12212974908465,151.26905788656424,151.14212974908466,151.9896666666667,tp1_then_trailing_stop,11.72587817571566,327.85144094078737,5,422881,8.758928571428651,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,18.442813747958553,2.4276049767138375,False,False,False,,pivot,pivot,0.0,0.0,89.76666666666802,2025-10-16,21.0,99494.33001274876,99822.18145368955,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.34920370957863,151.217,151.0847962904214,151.23584,bearish,28.61538461538234,0.1401428571428584
9,2025-10-15 20:06:00+00:00,2025-10-15 20:05:00+00:00,1,2025-10-15 21:58:00+00:00,long,151.2235184433098,151.02351844330983,151.02351844330983,151.9896666666667,sl,-19.999999999998863,-562.2422313771533,5,424559,6.0,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,3.3569185689117376,21.51765797384826,False,False,False,,pivot,pivot,0.0,0.0,79.16666666666856,2025-10-16,112.0,99822.18145368955,99259.9392223124,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.359969569533,151.28748000000002,151.21499043046703,151.2729552,bearish,23.106060606056616,0.08721428571428598
10,2025-10-15 20:46:00+00:00,2025-10-15 20:41:00+00:00,5,2025-10-15 22:00:00+00:00,long,151.145146675491,151.0263357531652,150.945146675491,151.9896666666667,session_close,-11.88109223257925,-333.82328795425235,5,424339,6.0,20.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,immediate,5.229435316923059,13.68048119196601,False,False,False,,pivot,pivot,0.0,0.0,82.7666666666687,2025-10-16,74.0,99259.9392223124,98926.11593435815,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.9896666666667,152.3754866666667,152.6138466666667,151.6038466666667,151.3654866666667,151.35753162811625,151.261,151.16446837188374,151.112,bullish,28.716216216212814,0.08749999999999959
