time,equity,drawdown_usd,drawdown_pct,trade_number
2023-06-27 22:00:00+00:00,99784.81337766636,0.0,0.0,1
2023-06-27 22:00:00+00:00,99847.28691318247,0.0,0.0,2
2023-06-28 20:20:00+00:00,99155.0633526614,692.2235605210735,0.6932822933115489,3
2023-06-29 22:00:00+00:00,99631.58984568057,215.69706750189653,0.21602696895454535,4
2023-07-02 22:00:00+00:00,99618.43547349951,228.85143968295597,0.2292014603080232,5
2023-07-05 21:10:00+00:00,99895.06256340917,0.0,0.0,6
2023-07-06 22:00:00+00:00,99652.11667092991,242.94589247925614,0.24320110148091087,7
2023-07-11 18:45:00+00:00,99936.94392753465,0.0,0.0,8
2023-07-11 19:59:00+00:00,100328.72240805638,0.0,0.0,9
2023-07-13 02:00:00+00:00,99990.72161400455,338.00079405182623,0.3368933501187341,10
2023-07-13 18:43:00+00:00,100280.43393423513,48.288473821245134,0.04813025887526659,11
2023-07-16 21:15:00+00:00,100814.82594100496,0.0,0.0,12
2023-07-19 21:04:00+00:00,101101.28912773152,0.0,0.0,13
2023-07-23 21:31:00+00:00,101648.66983640217,0.0,0.0,14
2023-07-25 22:00:00+00:00,101022.1874478847,626.4823885174701,0.6163212853899204,15
2023-07-26 02:00:00+00:00,101076.13454412861,572.5352922735619,0.5632491730536419,16
2023-07-26 18:02:00+00:00,100363.59962991785,1285.0702064843208,1.2642272727745174,17
2023-08-01 18:35:00+00:00,101142.84908049725,505.82075590491877,0.49761669947969694,18
2023-08-06 21:03:00+00:00,100976.7353945813,671.9344418208784,0.6610361383993703,19
2023-08-08 17:14:00+00:00,101255.92268447204,392.74715193013253,0.38637706972677266,20
2023-08-09 00:52:00+00:00,100750.23509247942,898.4347439227568,0.8838627651190488,21
2023-08-10 18:57:00+00:00,100059.30288674748,1589.3669496546936,1.5635885370784395,22
2023-08-11 18:58:00+00:00,100344.47262520724,1304.197211194929,1.2830440509393395,23
2023-08-15 22:00:00+00:00,100934.91062401263,713.7592123895447,0.702182540645441,24
2023-08-16 17:05:00+00:00,100249.8571213341,1398.8127150680666,1.376124957974735,25
2023-08-18 17:37:00+00:00,100613.0245537355,1035.6452826666791,1.018847845558129,26
2023-08-25 20:54:00+00:00,99930.27224261896,1718.3975937832147,1.6905263950319067,27
2023-08-27 22:00:00+00:00,99916.61533153904,1732.054504863132,1.703961800632292,28
2023-09-03 21:55:00+00:00,100334.80233119028,1313.8675052118924,1.2925574995978681,29
2023-09-05 17:57:00+00:00,99658.18487716648,1990.4849592356913,1.9582006950403437,30
2023-09-05 22:00:00+00:00,99874.86519920749,1773.804637194684,1.7450347752208888,31
2023-09-10 21:16:00+00:00,102781.22919502012,0.0,0.0,32
